,carname,price,milage,hubraum,transmission,num_seats,num_doors,emission_class,car_type,num_owners,age,power_ps,power_kw,Schaden,Model,amg,mc_laren,blk_series,blue_eff,g_pow,brabus,avantgarde,elegance,tag_63,tag_65,tag_55,tüv,E10,biodiesel,pflanzenöl,electric,fueltype
10208,Mercedes-Benz GLE 350 d 4M AMG WideScreen 360° Pano Multibeam,75590.0,3000.0,2925.0,Automatik,na,4/5,Euro6,suv,1,-1.0,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10209,"Mercedes-Benz GLE400d 4M AMG - Burmester Stdhzg 360° 21"" AHK",79490.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,suv,1,-0.3333333333333333,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10210,Mercedes-Benz Mercedes-Benz AMG GT S Coupe NIGHT/PANO/BU...,79300.0,54800.0,3844.728501228501,Automatik,na,na,na,sport,na,3.0,510.0,375.0,na,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10211,Mercedes-Benz E 63 AMG S 4MATIC HeadUp/Night/Keramik/ GEÖFFNET,76990.0,15662.0,3982.0,Automatik,5,4/5,Euro6,limousine,na,1.5833333333333333,612.0,450.0,na,E-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10212,Mercedes-Benz GLE 400 d 4M COUPÉ AMG LED+NIGHT+DISTR+MBUX+DAB+,79689.0,9000.0,2925.0,Automatik,5,4/5,Euro6,sport,1,-1.0,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10214,Mercedes-Benz SL 63AMG 2X CARBON MB-GARANTIE KERAMIK NP211000€,79990.0,23278.0,5461.0,Automatik,2,2/3,Euro5,cabrio,na,5.666666666666667,564.0,415.0,without,SL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10215,Mercedes-Benz EQC 400 4M Service+ AMG*Distr*HUD*360°*MULTIBEAM,79998.0,6000.0,3312.844155844156,Automatik,5,4/5,Euro6d-TEMP,suv,1,-0.25,408.0,300.0,without,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Elektro
10216,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION AMG Leder PANO LED,76929.0,3760.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,van,na,-0.6666666666666666,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10217,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION AMG Leder PANO LED,76929.0,3760.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,kombi,na,-0.6666666666666666,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10218,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION AMG Leder PANO LED,76929.0,3760.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,andere,na,-0.6666666666666666,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10219,Mercedes-Benz GLE 400 d 4M AMG Sportpaket Panoramadach Memory,76880.0,20867.0,2925.0,Automatik,5,4/5,Euro6,suv,1,-0.25,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10220,Mercedes-Benz GLE 400 d 4M COUPÉ AMG LED+NIGHT+PANO+DISTR+MBUX,77289.0,9000.0,2925.0,Automatik,5,4/5,Euro6,sport,1,-1.0,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10221,Mercedes-Benz SL 63AMG 2X CARBON MB-GARANTIE KERAMIK NP211000€,79990.0,23278.0,5461.0,Automatik,2,2/3,Euro5,cabrio,na,5.666666666666667,564.0,415.0,without,SL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10222,Mercedes-Benz EQC 400 4M Service+ AMG*Distr*HUD*360°*MULTIBEAM,79998.0,6000.0,3312.844155844156,Automatik,5,4/5,Euro6d-TEMP,suv,1,-0.25,408.0,300.0,without,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Elektro
10223,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION AMG Leder PANO LED,76929.0,3760.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,van,na,-0.6666666666666666,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10224,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION AMG Leder PANO LED,76929.0,3760.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,kombi,na,-0.6666666666666666,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10225,Mercedes-Benz V 300 d 4M AVANTGARDE EDITION AMG Leder PANO LED,76929.0,3760.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,andere,na,-0.6666666666666666,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10226,Mercedes-Benz Marco Polo 300 d 4M Art Venture MBAC MBUX STANDH,84630.0,5000.0,1950.0,Automatik,4,4/5,Euro6d-TEMP,van,1,-1.0,239.0,176.0,without,MarcoPolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10227,Mercedes-Benz Marco Polo 300 d 4M Art Venture MBAC MBUX STANDH,84630.0,5000.0,1950.0,Automatik,4,4/5,Euro6d-TEMP,kombi,1,-1.0,239.0,176.0,without,MarcoPolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10228,Mercedes-Benz Marco Polo 300d 4M ART VENTURE MBUX MBAC MARKISE,84620.0,5000.0,1950.0,Automatik,4,4/5,Euro6,van,1,-1.0,239.0,176.0,without,MarcoPolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10229,Mercedes-Benz Marco Polo 300d 4M ART VENTURE MBUX MBAC MARKISE,84620.0,5000.0,1950.0,Automatik,4,4/5,Euro6,kombi,1,-1.0,239.0,176.0,without,MarcoPolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10230,Mercedes-Benz EQV 300 Lang SHZ PTS DISTRONIC KAMERA NAVI LED,76929.0,6000.0,3312.844155844156,Automatik,8,4/5,Euro6d,van,1,-0.9166666666666666,204.0,150.0,without,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Elektro
10231,"Mercedes-Benz GLE 450 4M Assistenz AHK Pano AIRMATIC 115.971,-",84018.0,24925.0,2999.0,Automatik,5,4/5,Euro6d-TEMP,suv,1,0.25,367.0,270.0,without,GLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10232,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,83592.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-1.0,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10233,Mercedes-Benz GLC 63 S AMG 4M Coupe COM+SHD+Bur+LED+21+Mem+360,81028.0,11645.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,sport,1,1.0833333333333335,510.0,375.0,without,S-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10234,Mercedes-Benz GLE 350 de 4M Coupé AMG+NIGHT+21''+TOTW+BURMEST.,78873.0,6900.0,1950.0,Automatik,5,4/5,Euro6d,sport,1,-1.0,194.0,143.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hybrid
10235,"Mercedes-Benz S 500 L, AMG PLUS, 360°, NACHT,MASSAGE***VOLL***",76900.0,23615.0,2999.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,0.9166666666666666,435.0,320.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10236,Mercedes-Benz V 300 AVANTGARDE NIGHT EDITION 2020+4x4+AMG+MBUX,80999.0,5000.0,1950.0,Automatik,6,4/5,na,van,1,-1.0,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10237,Mercedes-Benz G 350d Exclusiv Sport Standhz AHK Kamera HK-Hifi,78900.0,47898.0,2987.0,Automatik,5,4/5,Euro6,suv,2,2.1666666666666665,245.0,180.0,without,G-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10238,Mercedes-Benz E 53 AMG 4M+LIMOUSINE+NIGHT+NEUES MODELL+STANDHZ,81658.0,8500.0,2999.0,Automatik,5,4/5,Euro6d,limousine,1,-0.6666666666666666,435.0,320.0,na,E-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10239,Mercedes-Benz GLE 400 d 4M AMG Sport Pano Sitzklima Burmes AHK,81965.0,15000.0,2925.0,Automatik,5,4/5,Euro6d,suv,1,-0.16666666666666666,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10240,Mercedes-Benz GLE 350 d 4M AMG WideScreen 360° Pano Multibeam,80400.0,3000.0,2925.0,Automatik,na,4/5,Euro6,suv,1,-0.8333333333333334,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10241,Mercedes-Benz E 450 Cp. 4M AMG WideScreen 360° Multibeam,75400.0,8500.0,2999.0,Automatik,na,2/3,Euro6d,sport,1,-0.9166666666666666,367.0,270.0,without,E-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10242,Mercedes-Benz GLC43 4M AMG+PANO+STANDHZG+ AHK+360°+BURMESTER,75999.0,17000.0,2996.0,Automatik,5,4/5,Euro6d-TEMP,suv,2,0.16666666666666663,390.0,287.0,without,GLC,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10243,Mercedes-Benz GLS 63 AMG 4M Sportpaket Night-Paket Automatik,78764.0,45993.0,5461.0,Automatik,7,4/5,Euro6,suv,1,1.3333333333333335,585.0,430.0,without,GLS,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Benzin
10244,"Mercedes-Benz GLE 350 d 4Matic, AMG, PANO, MBUX, BRABUS 320PS",81150.0,500.0,2925.0,Automatik,5,4/5,Euro6d-TEMP,suv,1,-1.0,320.0,235.0,without,GLE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Diesel
10245,Mercedes-Benz G 63AMG BRABUS Carbon Alcantara Kam. EURO6 572PS,84600.0,94800.0,5461.0,Automatik,5,4/5,na,suv,na,6.5,571.0,420.0,na,G-Klasse,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Benzin
10246,Mercedes-Benz SL 500 AMG Designo ABC FullLed Distronic H&K PDC,77990.0,6000.0,4663.0,Automatik,2,2/3,Euro6,cabrio,na,0.41666666666666663,455.0,335.0,na,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10248,Mercedes-Benz C 63 S AMG CABRIO PERFORMANCE ABGAS,76900.0,9900.0,3982.0,Automatik,4,2/3,Euro6,cabrio,na,1.25,510.0,375.0,without,C-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10249,Mercedes-Benz S 600 lang Chauffeur+4xMemory+Fond-TV+SpurP+Dist,76610.0,78300.0,5980.0,Automatik,5,4/5,Euro6,limousine,1,4.083333333333333,530.0,390.0,na,S-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10250,Mercedes-Benz AMG GT S Mtl. 999; ohne Anzahlung,78999.0,28000.0,3982.0,Automatik,2,2/3,Euro6,sport,2,3.75,510.0,375.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10251,Mercedes-Benz S 350 d 4M AMG Sitzklima HUD Burmester Comand,75791.0,6487.0,2925.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,0.41666666666666663,286.0,210.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10252,Mercedes-Benz C 43 AMG 4M Designo Burmester Fahrassist. LED,76924.0,8900.0,2996.0,Automatik,4,2/3,na,cabrio,1,-1.0,390.0,287.0,without,C-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10253,Mercedes-Benz GLE 350 d 4M AMG HUD Burmester Fahrassist.,77945.0,3607.0,2925.0,Automatik,5,4/5,Euro6d,suv,1,-0.4166666666666667,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10254,Mercedes-Benz E 400 d 4M T AMG Burmester Fahrassist.,76309.0,8900.0,2925.0,Automatik,5,4/5,na,kombi,1,-1.0,330.0,243.0,without,E-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10255,Mercedes-Benz E 400 d 4M T AMG Burmester Fahrassist.,81479.0,8900.0,2925.0,Automatik,5,4/5,na,kombi,1,-0.9166666666666666,330.0,243.0,without,E-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10256,Mercedes-Benz E 63 AMG S 4M T Sitzklima Drivers P. HUD,84044.0,45900.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,kombi,1,1.0833333333333335,612.0,450.0,without,E-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10257,Mercedes-Benz C 43 AMG 4M Designo Burmester Comand Spur-P. LED,77683.0,8900.0,2996.0,Automatik,4,2/3,na,cabrio,1,-1.0,390.0,287.0,without,C-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10258,Mercedes-Benz GLE 400 d 4M AMG Burmester Fahrassist.,84864.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.9166666666666666,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10259,Mercedes-Benz GLE 400 d 4M AMG Burmester Fahrassist.,84864.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.9166666666666666,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10260,Mercedes-Benz GLE 350 d 4M Coupé AMG Burmester Fahrassist.,80515.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.75,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10261,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,81807.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10262,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,82936.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.9166666666666666,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10263,Mercedes-Benz GLE 400 d 4M AMG Burmester Fahrassist.,84577.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10264,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,82064.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.9166666666666666,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10265,Mercedes-Benz GLE 400 d 4M AMG Burmester Fahrassist.,84577.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10266,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,81807.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10267,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,81807.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10268,Mercedes-Benz GLE 350 d 4M AMG Burmester Fahrassist.,81807.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10269,Mercedes-Benz GLE 400 d 4M AMG Burmester Fahrassist.,84577.0,8900.0,2925.0,Automatik,5,4/5,Euro6d,sport,1,-0.8333333333333334,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10270,Mercedes-Benz G-Modell Station G 63 AMG,77750.0,47600.0,5461.0,Automatik,5,4/5,Euro5,suv,2,5.416666666666667,544.0,400.0,without,G-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10271,Mercedes-Benz C 63 AMG Cabrio S Leder LED Navi Keyless Dyn. Ku,78890.0,17557.0,3982.0,Automatik,4,2/3,Euro6d-TEMP,cabrio,na,0.33333333333333337,510.0,375.0,na,C-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10272,Mercedes-Benz G 350 Station d Leder Navi Klimasitze e-Sitze AC,76840.0,53177.0,2987.0,Automatik,5,4/5,Euro6,suv,na,2.6666666666666665,245.0,180.0,na,G-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10273,Mercedes-Benz E 53 AMG 4MATIC / MEMORY+MASSAGE-SITZE / AREA VI,81999.0,4337.0,2999.0,Automatik,4,2/3,Euro6d-TEMP,cabrio,1,-0.25,435.0,320.0,without,E-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10274,Mercedes-Benz GLE 63 AMG,75000.0,60000.0,2855.186440677966,Automatik,5,4/5,na,sport,1,1.9166666666666667,313.62068965517244,230.79429250891795,na,GLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10275,Mercedes-Benz S 560 4M AMG PANO FahrAssPaket BURMESTER HuD 23P,81033.0,29435.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,-0.16666666666666666,469.0,345.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10276,Mercedes-Benz S 450 L 4M AMG FondEntertain 23P Pano Distronic,77442.0,23156.0,2999.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,-0.16666666666666666,367.0,270.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10277,Mercedes-Benz AMG GT S Edition 1 / Keramik-Carbon-Burmester,76990.0,92500.0,3982.0,Automatik,2,2/3,na,sport,1,4.25,510.0,375.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10278,Mercedes-Benz S 560 4M AMG PANO FahrAssPaket BURMESTER HuD 23P,82059.0,21492.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,-0.16666666666666666,469.0,345.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10279,Mercedes-Benz V 300 d 4MATIC AVANTGARDE EDITION Lang AMG Line,76734.0,22850.0,1950.0,Automatik,6,4/5,Euro6d-TEMP,van,1,0.08333333333333337,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10280,Mercedes-Benz V 250 d EEX L 4M AMGLINE+ALLRAD+LED+PANO+360+AHK,78421.0,1499.0,1950.0,Automatik,na,4/5,na,van,1,-0.6666666666666666,190.0,140.0,without,V-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10281,Mercedes-Benz E 63 AMG S 4Matic*DRIVERS PACKAGE*KERAMIK*CARBON,83990.0,19155.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,kombi,1,1.3333333333333335,612.0,450.0,na,E-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10282,"Mercedes-Benz GLE 63S AMG Coupe , 5.5 L 430KW , 4Matic , Pano",81490.0,13500.0,5461.0,Automatik,5,4/5,Euro6,suv,na,0.16666666666666663,585.0,430.0,without,GLE,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Benzin
10283,Mercedes-Benz C 63 AMG S Coupé Aero Performance Vmax Abstandst,82879.0,22246.0,3982.0,Automatik,4,2/3,Euro6d-TEMP,sport,1,0.25,510.0,375.0,without,C-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10284,Mercedes-Benz G 350 d Individual manufaktur design+Sport+Night,83700.0,38647.0,2987.0,Automatik,5,4/5,Euro6,suv,1,1.9166666666666667,245.0,180.0,na,G-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10285,Mercedes-Benz GLE 400 d+4M+AMG+BURMESTER+DISTRONIC+360+AIRMATI,79484.0,8500.0,2925.0,Automatik,5,4/5,Euro6d,suv,1,-0.8333333333333334,330.0,243.0,na,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10286,Mercedes-Benz S 500 LANG AMG 9G 360°KAMERA NACHTSICHT PANORAMA,83999.0,210.0,2999.0,Automatik,5,4/5,Euro6c,limousine,1,1.4166666666666665,435.0,320.0,na,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10287,Mercedes-Benz GLE 350 de 4Matic AMG Line ASSISTENZ PanoSD AHV,82760.0,9000.0,1950.0,Automatik,5,4/5,Euro6d-TEMP,suv,1,-0.9166666666666666,194.0,143.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hybrid
10288,Mercedes-Benz E 63 AMG S 4Matic+|DRIVERS PACKAGE|LED|DESIGNO,79880.0,20000.0,3982.0,Automatik,5,4/5,Euro6,limousine,1,1.25,612.0,450.0,without,E-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10289,Mercedes-Benz GLE 350d 4M/AMG/Pano/FA+/Airmatic/ AHK/STDH/360°,79900.0,12807.0,2925.0,Automatik,5,4/5,Euro6d-TEMP,suv,1,-0.08333333333333333,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10290,"Mercedes-Benz GLE350d ,AMG Line,Multibeam,Burmester,7.700Km",84900.0,7700.0,2925.0,Automatik,5,4/5,Euro6d,suv,2,-0.08333333333333333,272.0,200.0,without,E-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10291,Mercedes-Benz GLE 350 d 4M AMG Line AHK Assistenz Head-up Pano,78889.0,8205.0,2925.0,Automatik,5,4/5,Euro6d,suv,1,-0.4166666666666667,272.0,200.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10292,Mercedes-Benz GLC 300 de 4M AMG+NIGHT+PUB.CHARGING+AHK+PANO,76490.0,2999.0,1950.0,Automatik,5,4/5,na,suv,1,-0.75,194.0,143.0,without,GLC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hybrid
10293,Mercedes-Benz V 300 d 4MATIC AVANTGARDE EDITION Lang AMG NIGHT,79850.0,6000.0,1950.0,Automatik,7,4/5,Euro6d-TEMP,kombi,1,-0.8333333333333334,239.0,176.0,without,V-Klasse,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Diesel
10294,Mercedes-Benz GLC 63 S AMG 4M KERAMIK NIGHT ABGAS BURMESTER,84319.0,4120.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,suv,1,0.16666666666666663,510.0,375.0,without,S-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10295,Mercedes-Benz GLC 300 de 4M AMG-Line 20'' Distro. Multibeam AH,75862.0,9999.0,1950.0,Automatik,5,4/5,na,suv,na,-1.0,194.0,143.0,without,GLC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hybrid
10296,Mercedes-Benz GLC 300 de 4M AMG-Line 20'' Distro. Multibeam AH,75862.0,9999.0,1950.0,Automatik,5,4/5,na,suv,na,-1.0,194.0,143.0,without,GLC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10297,Mercedes-Benz V 300 d Edition/AVA/Allrad/Panorama/LED/AHK/uvm,75401.0,17107.0,1950.0,Automatik,7,4/5,na,van,1,0.16666666666666663,239.0,176.0,without,V-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10298,Mercedes-Benz G 63 AMG DRIVERS/FONDENTER/STAND/MATTSCHWARZ,77900.0,52888.0,5461.0,Automatik,5,4/5,Euro6,suv,2,6.583333333333333,620.0,456.0,without,G-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benzin
10299,Mercedes-Benz AMG GLA 45 S 4m+ NIGHT MAGNO 21-ZOLL VMAX PANO,76938.0,3000.0,1991.0,Automatik,5,4/5,na,suv,1,-0.75,421.0,310.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benzin
10300,Mercedes-Benz GLE 400 d 4M AMG/20''/Multibeam/Burmester/360°K/,77771.0,7159.0,2925.0,Automatik,5,4/5,Euro6d,suv,1,-0.25,330.0,243.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10301,Mercedes-Benz GLE 350 de 4M *AMG*MBUX NAVI*BURMESTER*DISTRONIC,82064.0,8000.0,1950.0,Automatik,5,4/5,Euro6d,suv,1,-0.9166666666666666,194.0,143.0,without,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hybrid
10302,Mercedes-Benz C 63 AMG S T Perf-Sitze Pano Distronic 360° HUD,77853.0,3183.0,3982.0,Automatik,5,4/5,Euro6d-TEMP,kombi,1,-0.5833333333333334,510.0,375.0,without,C-Klasse,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Benzin
10303,Mercedes-Benz S 450 4M AMG FahrAssPaket 23P Pano HuD TV 360°,77442.0,12469.0,2999.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,-0.4166666666666667,367.0,270.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Benzin
10304,Mercedes-Benz G 350 d designo Stdhzg Sportpak Harman COMAND,80930.0,25440.0,2987.0,Automatik,5,4/5,Euro6,suv,1,2.75,245.0,180.0,without,G-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10305,Mercedes-Benz S 400 d L 4M AMG Magic Sky Fondent 360° Distr.,84110.0,35818.0,2925.0,Automatik,5,4/5,Euro6d-TEMP,limousine,1,0.41666666666666663,340.0,250.0,without,S-Klasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
10306,Mercedes-Benz G 350 d designo Exkl-Paket Fondent Stdhzg Distr.,84008.0,14578.0,2987.0,Automatik,5,4/5,Euro6,suv,1,3.1666666666666665,245.0,180.0,without,G-Klasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diesel
